epoch,loss,val_loss
97,-902.5574951171875,-1089.7652587890625
98,-905.1021728515625,-1093.994140625
99,-901.3995971679688,-1095.0665283203125
100,-910.8629760742188,-1095.3232421875
101,-906.55224609375,-1095.2186279296875
102,-911.3366088867188,-1099.8231201171875
103,-905.7337036132812,-1096.529541015625
104,-901.5004272460938,-1095.0152587890625
105,-907.0428466796875,-1099.757080078125
106,-908.7820434570312,-1098.258056640625
107,-899.4672241210938,-1097.825927734375
108,-907.8140869140625,-1101.1827392578125
109,-904.2235107421875,-1098.74609375
110,-907.5706787109375,-1100.8724365234375
111,-902.5831909179688,-1103.020751953125
112,-908.6725463867188,-1096.5399169921875
113,-905.6158447265625,-1102.3701171875
114,-910.7455444335938,-1104.3360595703125
115,-908.0625,-1102.7496337890625
116,-905.3541870117188,-1100.170654296875
117,-910.9030151367188,-1105.261474609375
118,-914.8162231445312,-1105.136474609375
119,-912.976806640625,-1104.85498046875
120,-910.8506469726562,-1103.9283447265625
121,-916.046630859375,-1107.474853515625
122,-904.6527099609375,-1104.22900390625
123,-911.1587524414062,-1105.064453125
124,-902.5018310546875,-1107.4727783203125
125,-911.1378173828125,-1105.2642822265625
126,-913.4114379882812,-1106.029296875
127,-914.0989379882812,-1108.5101318359375
128,-914.4373779296875,-1106.4608154296875
129,-918.1404418945312,-1106.819580078125
130,-918.2205200195312,-1108.525634765625
131,-910.0745239257812,-1108.3665771484375
132,-908.6321411132812,-1106.950927734375
133,-912.5986328125,-1107.9390869140625
134,-909.39599609375,-1106.9891357421875
135,-905.6373291015625,-1108.19677734375
136,-917.3780517578125,-1109.01220703125
137,-916.1958618164062,-1109.5279541015625
138,-916.1470947265625,-1108.912109375
139,-914.3778686523438,-1109.041259765625
140,-913.4302978515625,-1109.4283447265625
141,-910.0994873046875,-1109.3427734375
142,-910.2525634765625,-1107.6920166015625
143,-914.7154541015625,-1110.0570068359375
144,-906.7865600585938,-1110.204345703125
145,-913.6437377929688,-1109.12841796875
146,-915.8803100585938,-1110.135498046875
147,-913.2236328125,-1110.4188232421875
148,-908.26708984375,-1108.6951904296875
149,-915.196533203125,-1110.473388671875
150,-917.0799560546875,-1110.734375
151,-916.6611328125,-1110.531982421875
152,-915.1517944335938,-1110.8017578125
153,-915.7410278320312,-1110.3304443359375
154,-917.2911376953125,-1110.8055419921875
155,-919.1728515625,-1110.971923828125
156,-924.6566162109375,-1110.9200439453125
157,-916.119140625,-1109.756103515625
158,-911.5524291992188,-1110.91064453125
159,-917.147216796875,-1110.958740234375
160,-918.9176635742188,-1111.024658203125
161,-915.17822265625,-1111.06494140625
162,-914.8713989257812,-1111.3460693359375
163,-916.064208984375,-1111.3734130859375
164,-910.1593017578125,-1111.3792724609375
165,-918.2626953125,-1111.210693359375
166,-917.8114624023438,-1111.2445068359375
167,-921.065673828125,-1111.5294189453125
168,-922.5223999023438,-1111.5579833984375
169,-921.1151123046875,-1111.5235595703125
170,-919.984619140625,-1111.4254150390625
171,-917.5265502929688,-1111.6822509765625
172,-919.3642578125,-1111.7132568359375
173,-917.5748291015625,-1111.47216796875
174,-922.1036987304688,-1111.6212158203125
175,-915.0205078125,-1111.5799560546875
176,-915.3048706054688,-1111.8907470703125
177,-914.5320434570312,-1111.9127197265625
178,-922.115234375,-1111.6739501953125
179,-916.3274536132812,-1111.9461669921875
180,-914.0155639648438,-1112.0223388671875
181,-917.238525390625,-1112.037353515625
182,-919.1049194335938,-1111.8323974609375
183,-922.82421875,-1111.196533203125
184,-916.1044921875,-1111.9508056640625
185,-911.8768310546875,-1112.1170654296875
186,-915.1946411132812,-1111.706298828125
187,-915.197021484375,-1112.1387939453125
188,-917.5491943359375,-1112.2430419921875
189,-920.3515014648438,-1111.8768310546875
190,-919.8246459960938,-1111.85205078125
191,-914.220947265625,-1112.3497314453125
192,-925.0015258789062,-1111.3336181640625
193,-923.1661376953125,-1111.77587890625
194,-925.7775268554688,-1112.2294921875
195,-919.0669555664062,-1112.2584228515625
196,-915.4273681640625,-1112.2908935546875
197,-916.31396484375,-1112.1229248046875
198,-920.475830078125,-1112.171630859375
199,-921.8997802734375,-1111.951416015625
200,-917.0068359375,-1112.3739013671875
201,-920.677734375,-1111.785888671875
202,-916.9652099609375,-1111.77294921875
203,-922.690673828125,-1111.9183349609375
204,-919.2257080078125,-1112.2786865234375
205,-912.5142211914062,-1112.330322265625
206,-917.9625854492188,-1112.3748779296875
207,-916.5701293945312,-1112.17578125
208,-925.1998901367188,-1112.0975341796875
209,-916.9310913085938,-1112.4793701171875
210,-918.9615478515625,-1111.4107666015625
211,-917.2173461914062,-1112.5277099609375
212,-923.7723999023438,-1111.9393310546875
213,-915.7485961914062,-1111.8740234375
214,-913.27490234375,-1112.34033203125
215,-915.5717163085938,-1112.45458984375
216,-916.7445068359375,-1112.5709228515625
217,-916.6832275390625,-1112.4383544921875
218,-915.8401489257812,-1111.8056640625
219,-919.2900390625,-1112.0211181640625
220,-919.9756469726562,-1112.666259765625
221,-915.171630859375,-1111.6234130859375
222,-920.4940185546875,-1112.0545654296875
223,-913.5841064453125,-1111.954833984375
224,-912.7855834960938,-1112.762451171875
225,-912.451904296875,-1112.6785888671875
226,-920.7499389648438,-1110.3065185546875
227,-919.2666625976562,-1112.011962890625
228,-922.5003662109375,-1112.447509765625
229,-918.2302856445312,-1112.3497314453125
230,-927.8303833007812,-1111.4974365234375
231,-919.1698608398438,-1112.015869140625
232,-918.5139770507812,-1112.535888671875
233,-919.1719970703125,-1112.4381103515625
234,-915.6023559570312,-1112.125732421875
235,-921.3576049804688,-1111.9344482421875
236,-922.2440185546875,-1112.1090087890625
237,-916.384033203125,-1112.4083251953125
238,-921.2277221679688,-1112.1407470703125
239,-924.4599609375,-1111.5318603515625
240,-918.25,-1112.479248046875
241,-914.5425415039062,-1112.4703369140625
242,-923.9327392578125,-1111.11962890625
243,-920.0786743164062,-1112.1982421875
244,-918.2118530273438,-1112.63427734375
245,-920.5347900390625,-1111.6470947265625
246,-918.6958618164062,-1112.61328125
247,-917.5916137695312,-1112.1619873046875
248,-918.7992553710938,-1111.3629150390625
249,-921.7828979492188,-1111.95849609375
250,-918.3350219726562,-1112.1324462890625
251,-919.7843627929688,-1112.5777587890625
252,-921.5675048828125,-1111.9444580078125
253,-916.3753662109375,-1112.5159912109375
254,-921.1016235351562,-1111.9852294921875
255,-913.5765991210938,-1112.47998046875
256,-917.1634521484375,-1111.8974609375
257,-917.1439819335938,-1112.4998779296875
258,-920.6116943359375,-1112.4105224609375
259,-926.4005126953125,-1111.289794921875
260,-918.9188232421875,-1112.0322265625
261,-924.3712768554688,-1112.412109375
262,-914.248046875,-1112.6209716796875
263,-918.784423828125,-1111.9873046875
264,-919.2100219726562,-1112.0816650390625
265,-917.2719116210938,-1112.1593017578125
266,-921.8831176757812,-1112.1708984375
267,-923.868408203125,-1112.176513671875
268,-927.6065063476562,-1111.5924072265625
269,-916.1471557617188,-1112.1990966796875
270,-914.0106811523438,-1112.7186279296875
271,-922.9522094726562,-1111.5230712890625
272,-925.4938354492188,-1110.9364013671875
273,-917.5508422851562,-1112.6773681640625
274,-921.6141967773438,-1112.0701904296875
275,-925.5816650390625,-1110.5667724609375
276,-919.1071166992188,-1112.5771484375
277,-920.0760498046875,-1112.4739990234375
278,-924.7786254882812,-1110.696533203125
279,-918.8152465820312,-1112.05859375
280,-916.9696655273438,-1112.2523193359375
281,-920.8967895507812,-1112.12451171875
282,-918.0531616210938,-1111.5294189453125
283,-922.533935546875,-1112.155029296875
284,-921.7789916992188,-1111.8580322265625
285,-919.1792602539062,-1111.791259765625
286,-918.5670166015625,-1112.3636474609375
287,-919.3748168945312,-1111.16162109375
288,-917.4053955078125,-1112.6771240234375
289,-923.458984375,-1111.5567626953125
290,-921.5320434570312,-1110.75830078125
291,-922.3163452148438,-1111.1871337890625
292,-923.3475341796875,-1111.961181640625
293,-921.4303588867188,-1112.10888671875
294,-915.7485961914062,-1111.9482421875
295,-924.4144897460938,-1109.6849365234375
296,-919.6849975585938,-1112.089599609375
297,-920.6672973632812,-1112.5946044921875
298,-922.703857421875,-1110.89501953125
299,-925.2991943359375,-1111.5872802734375
300,-924.3287353515625,-1112.1383056640625
301,-916.9656982421875,-1112.34375
302,-919.75439453125,-1111.5445556640625
303,-925.322998046875,-1110.710205078125
304,-918.9135131835938,-1111.627685546875
305,-922.0255737304688,-1111.950439453125
306,-918.9290161132812,-1110.9656982421875
307,-923.530029296875,-1110.2578125
308,-928.6444702148438,-1110.990234375
309,-923.6299438476562,-1111.3536376953125
310,-917.6448364257812,-1111.990478515625
311,-917.2775268554688,-1111.77099609375
312,-921.3560180664062,-1109.4495849609375
313,-922.5344848632812,-1111.8487548828125
314,-922.6561279296875,-1111.853515625
315,-920.5403442382812,-1111.6817626953125
316,-922.9329223632812,-1111.0196533203125
317,-928.9171142578125,-1110.1402587890625
318,-923.7211303710938,-1111.7529296875
319,-922.1660766601562,-1110.945556640625
320,-922.7194213867188,-1111.056884765625
321,-922.2569580078125,-1112.0582275390625
322,-920.6192016601562,-1112.2156982421875
323,-923.7608642578125,-1110.5821533203125
324,-924.3005981445312,-1111.8143310546875
325,-917.9521484375,-1112.0943603515625
326,-925.1068115234375,-1110.58984375
327,-919.6903686523438,-1111.130859375
328,-920.4812622070312,-1111.4913330078125
329,-925.416259765625,-1111.35546875
330,-922.2796020507812,-1111.1898193359375
331,-915.219482421875,-1111.8134765625
332,-925.9092407226562,-1111.21875
333,-920.1524658203125,-1111.551025390625
334,-926.1253662109375,-1110.8421630859375
335,-923.3078002929688,-1110.217041015625
336,-918.9676513671875,-1111.300537109375
337,-926.9027709960938,-1110.5914306640625
338,-920.456298828125,-1112.0438232421875
339,-921.55517578125,-1111.200439453125
340,-920.3110961914062,-1110.3634033203125
341,-923.311767578125,-1110.3424072265625
342,-922.90380859375,-1110.968994140625
343,-923.306396484375,-1110.875244140625
344,-915.8600463867188,-1111.6668701171875
345,-916.6318359375,-1112.3348388671875
346,-927.9602661132812,-1109.014892578125
347,-925.2242431640625,-1111.291259765625
348,-930.4512939453125,-1110.1453857421875
349,-923.0846557617188,-1108.2589111328125
350,-926.1988525390625,-1111.779052734375
351,-922.3253173828125,-1111.8919677734375
352,-929.6778564453125,-1110.2568359375
353,-920.9125366210938,-1110.8621826171875
354,-921.6873779296875,-1111.8184814453125
355,-923.0704345703125,-1110.2930908203125
356,-921.3082275390625,-1111.21484375
357,-919.7984008789062,-1112.4833984375
358,-922.6732788085938,-1110.6219482421875
359,-924.1776733398438,-1109.93896484375
360,-914.1074829101562,-1112.4715576171875
361,-920.10205078125,-1111.4306640625
362,-919.6158447265625,-1110.8896484375
363,-921.66064453125,-1110.706787109375
364,-920.5979614257812,-1111.95068359375
365,-919.380615234375,-1111.359375
366,-927.00634765625,-1110.655029296875
367,-924.4703369140625,-1111.6048583984375
368,-922.249267578125,-1111.3929443359375
369,-926.5184326171875,-1111.015380859375
370,-923.4581298828125,-1110.759033203125
371,-919.146484375,-1111.8135986328125
372,-916.0567626953125,-1111.369384765625
373,-917.7596435546875,-1111.6575927734375
374,-917.6592407226562,-1110.7227783203125
375,-923.5174560546875,-1111.046142578125
376,-919.7510375976562,-1111.1119384765625
377,-927.1314697265625,-1110.676025390625
378,-918.9988403320312,-1111.8734130859375
379,-918.6881103515625,-1110.950439453125
380,-921.9575805664062,-1110.5306396484375
381,-922.655029296875,-1111.1986083984375
382,-923.9816284179688,-1109.822265625
383,-926.9114379882812,-1110.9283447265625
384,-921.0227661132812,-1109.981689453125
385,-919.817138671875,-1112.115478515625
386,-919.2969360351562,-1110.887451171875
387,-920.2928466796875,-1110.7802734375
388,-928.419189453125,-1110.124755859375
389,-918.8766479492188,-1110.589111328125
390,-932.7239990234375,-1110.78564453125
391,-919.9122314453125,-1111.2464599609375
392,-931.8151245117188,-1110.3349609375
393,-917.5184326171875,-1111.30029296875
394,-918.9390869140625,-1111.018798828125
395,-924.31494140625,-1111.62451171875
396,-919.7435913085938,-1110.9490966796875
397,-923.4108276367188,-1111.146240234375
398,-925.1373901367188,-1110.3021240234375
399,-916.1678466796875,-1112.0892333984375
400,-922.0677490234375,-1111.218994140625
401,-921.638427734375,-1110.00732421875
402,-929.259521484375,-1109.6947021484375
403,-922.4117431640625,-1111.453125
404,-921.42333984375,-1111.801513671875
405,-920.2214965820312,-1111.0343017578125
406,-916.740234375,-1110.2169189453125
407,-922.0087890625,-1111.87109375
408,-925.5890502929688,-1109.9521484375
409,-929.2352905273438,-1109.681396484375
410,-920.7636108398438,-1111.7530517578125
411,-923.3118896484375,-1110.5091552734375
412,-923.78857421875,-1110.3570556640625
413,-921.4241943359375,-1110.9840087890625
414,-921.9122924804688,-1111.663330078125
415,-917.1243286132812,-1111.56640625
416,-921.9640502929688,-1109.190673828125
417,-926.698486328125,-1110.1268310546875
418,-924.0997924804688,-1110.8087158203125
419,-917.8311157226562,-1112.2081298828125
420,-926.4085693359375,-1109.64013671875
421,-925.6795043945312,-1110.0440673828125
422,-919.252685546875,-1111.5684814453125
423,-922.4037475585938,-1110.5823974609375
424,-920.7760009765625,-1110.4326171875
425,-922.08740234375,-1111.6812744140625
426,-928.154052734375,-1109.196533203125
427,-926.2492065429688,-1110.55712890625
428,-919.4723510742188,-1111.46240234375
429,-925.8445434570312,-1110.1297607421875
430,-917.6428833007812,-1111.222412109375
431,-916.8992919921875,-1112.0093994140625
432,-927.1234741210938,-1109.7086181640625
433,-921.2813110351562,-1110.7972412109375
434,-919.453369140625,-1111.0601806640625
435,-920.6323852539062,-1110.2227783203125
436,-927.2727661132812,-1110.09375
437,-921.0775146484375,-1112.2044677734375
438,-923.1571044921875,-1109.4993896484375
439,-917.4390258789062,-1111.1500244140625
440,-921.7575073242188,-1110.9351806640625
441,-926.5232543945312,-1109.5618896484375
442,-925.9065551757812,-1110.572265625
443,-931.6259765625,-1111.0606689453125
444,-925.4400024414062,-1110.2603759765625
445,-922.4107055664062,-1110.2528076171875
446,-927.7020874023438,-1109.47412109375
447,-928.78466796875,-1111.618408203125
448,-925.0328369140625,-1111.01806640625
449,-928.7084350585938,-1109.7459716796875
450,-923.6739501953125,-1109.0560302734375
451,-921.4678344726562,-1110.9814453125
452,-922.5361328125,-1110.49658203125
453,-929.4141235351562,-1110.3941650390625
454,-925.5794677734375,-1110.22900390625
455,-914.2454833984375,-1111.0010986328125
456,-922.1632690429688,-1109.9620361328125
457,-920.8335571289062,-1111.570556640625
458,-916.2391357421875,-1111.97998046875
459,-922.9412841796875,-1109.9112548828125
460,-929.6478271484375,-1109.3248291015625
461,-921.7018432617188,-1110.1611328125
462,-919.5176391601562,-1112.1661376953125
463,-922.2554931640625,-1110.71337890625
464,-923.853759765625,-1110.6246337890625
465,-926.8215942382812,-1110.4840087890625
466,-918.5195922851562,-1111.7130126953125
467,-925.3701782226562,-1111.0797119140625
468,-919.9142456054688,-1110.34765625
469,-919.68505859375,-1111.0985107421875
470,-920.4738159179688,-1111.1552734375
471,-923.836181640625,-1109.8494873046875
472,-919.261962890625,-1111.6209716796875
473,-925.4450073242188,-1109.535888671875
474,-917.6221313476562,-1112.612548828125
475,-915.6541137695312,-1112.0867919921875
476,-919.6851196289062,-1109.5509033203125
477,-928.0764770507812,-1109.2574462890625
478,-927.6856079101562,-1111.1094970703125
479,-925.0827026367188,-1110.2545166015625
480,-920.1560668945312,-1110.2196044921875
481,-924.0240478515625,-1110.995849609375
482,-924.186767578125,-1110.260986328125
483,-926.35498046875,-1109.2252197265625
484,-922.8690185546875,-1111.8682861328125
485,-924.1273193359375,-1110.4407958984375
486,-920.8706665039062,-1110.57080078125
487,-926.2752075195312,-1110.1378173828125
488,-928.049072265625,-1109.879638671875
489,-922.1238403320312,-1110.66259765625
490,-924.9884643554688,-1111.4163818359375
491,-921.8020629882812,-1110.11962890625
492,-922.8081665039062,-1110.2335205078125
493,-918.7448120117188,-1110.672607421875
494,-920.7457885742188,-1111.63916015625
495,-921.1194458007812,-1110.24853515625
496,-922.0406494140625,-1111.1322021484375
497,-924.6556396484375,-1110.30712890625
498,-915.8550415039062,-1111.3607177734375
499,-916.8463134765625,-1112.0648193359375
500,-924.1641235351562,-1109.60107421875
501,-927.5650634765625,-1109.232421875
502,-924.9368896484375,-1111.19482421875
503,-923.3988647460938,-1110.2603759765625
504,-921.3213500976562,-1109.165771484375
505,-929.6845092773438,-1110.2528076171875
506,-918.2659912109375,-1111.143798828125
507,-929.6826782226562,-1110.44970703125
508,-924.4447631835938,-1109.0767822265625
509,-925.3702392578125,-1109.9881591796875
510,-926.2181396484375,-1110.2008056640625
511,-916.7460327148438,-1111.4071044921875
512,-924.7797241210938,-1109.6044921875
513,-917.9371337890625,-1110.6181640625
514,-922.068603515625,-1111.0721435546875
515,-919.449951171875,-1111.58740234375
516,-925.291748046875,-1109.4383544921875
517,-925.0403442382812,-1109.83740234375
518,-924.92041015625,-1109.729248046875
519,-921.4470825195312,-1110.0345458984375
520,-919.0254516601562,-1111.4080810546875
521,-921.4945678710938,-1111.1783447265625
522,-926.5391235351562,-1108.877685546875
523,-918.9266357421875,-1110.6417236328125
524,-927.14990234375,-1108.8753662109375
525,-920.966552734375,-1110.398681640625
526,-922.0366821289062,-1110.063232421875
527,-924.9449462890625,-1110.3555908203125
528,-921.9144897460938,-1109.689208984375
529,-924.2628784179688,-1108.3671875
530,-920.4683837890625,-1111.9368896484375
531,-930.4927368164062,-1109.8211669921875
532,-925.2889404296875,-1109.1572265625
533,-926.9713745117188,-1110.61669921875
534,-923.7604370117188,-1110.837890625
535,-917.9324340820312,-1110.98583984375
536,-919.5931396484375,-1110.9244384765625
537,-924.7743530273438,-1108.751220703125
538,-921.460693359375,-1110.532470703125
539,-919.2905883789062,-1112.2109375
540,-923.40576171875,-1110.460693359375
541,-921.2908935546875,-1109.48095703125
542,-920.1271362304688,-1111.145751953125
543,-927.18505859375,-1109.833984375
544,-925.0109252929688,-1109.5234375
545,-925.30126953125,-1110.3365478515625
546,-924.86376953125,-1111.0758056640625
547,-921.9823608398438,-1110.65087890625
548,-922.2390747070312,-1110.8017578125
549,-922.091064453125,-1110.8199462890625
550,-925.6011962890625,-1110.231201171875
551,-923.481201171875,-1109.90869140625
552,-919.8314819335938,-1110.9234619140625
553,-923.5208740234375,-1109.511474609375
554,-922.9068603515625,-1110.316162109375
555,-920.8322143554688,-1110.790283203125
556,-921.88525390625,-1110.9364013671875
557,-924.4027709960938,-1110.599853515625
558,-923.750732421875,-1109.5718994140625
559,-924.8533935546875,-1110.125
560,-923.730224609375,-1110.9278564453125
561,-927.7998046875,-1109.015869140625
562,-921.7305908203125,-1111.87890625
563,-927.1381225585938,-1109.8668212890625
564,-919.3350219726562,-1111.48388671875
565,-921.3533325195312,-1111.078125
566,-921.955810546875,-1109.8336181640625
567,-926.8369140625,-1110.39599609375
568,-923.3767700195312,-1110.5443115234375
569,-923.1021118164062,-1110.405517578125
570,-923.3640747070312,-1111.11328125
571,-930.2750854492188,-1109.459228515625
572,-925.8543701171875,-1109.5980224609375
573,-926.6702270507812,-1110.84521484375
574,-925.7432861328125,-1110.3792724609375
575,-922.7970581054688,-1110.55322265625
576,-920.2059326171875,-1111.1954345703125
577,-923.1041870117188,-1110.86474609375
578,-925.8826904296875,-1108.8680419921875
579,-922.8623657226562,-1110.2357177734375
580,-926.4432983398438,-1111.1492919921875
581,-924.08642578125,-1109.42431640625
582,-919.7083129882812,-1111.6041259765625
583,-920.0430908203125,-1110.9271240234375
584,-921.3316040039062,-1110.25244140625
585,-923.6509399414062,-1109.307861328125
586,-922.2673950195312,-1110.37158203125
587,-926.23046875,-1110.546875
588,-923.9083862304688,-1110.7791748046875
589,-930.0078125,-1109.1402587890625
590,-924.7338256835938,-1109.2381591796875
591,-924.36474609375,-1111.1116943359375
592,-919.5678100585938,-1109.4024658203125
593,-925.3486938476562,-1109.83349609375
594,-923.6398315429688,-1110.3150634765625
595,-927.7271728515625,-1109.36865234375
596,-927.5297241210938,-1109.2918701171875
597,-923.776123046875,-1110.6619873046875
598,-923.2738037109375,-1109.9786376953125
599,-926.6420288085938,-1110.69775390625
600,-925.4876708984375,-1109.993896484375
601,-920.0111694335938,-1110.619140625
602,-922.743408203125,-1108.8623046875
603,-924.3260498046875,-1109.7215576171875
604,-921.7763671875,-1109.6781005859375
605,-925.6600341796875,-1109.4364013671875
606,-919.4991455078125,-1110.9647216796875
607,-927.785888671875,-1109.3167724609375
608,-921.061279296875,-1110.97998046875
609,-921.3789672851562,-1110.081298828125
610,-923.5498046875,-1108.95556640625
611,-922.5503540039062,-1109.8885498046875
612,-919.2310791015625,-1111.116455078125
613,-923.4802856445312,-1110.5008544921875
614,-924.8716430664062,-1109.5731201171875
615,-920.77685546875,-1109.5048828125
616,-923.1741943359375,-1110.5771484375
617,-928.04638671875,-1109.5982666015625
618,-927.0358276367188,-1108.210205078125
619,-921.4699096679688,-1110.838134765625
620,-922.0094604492188,-1110.8455810546875
621,-928.4682006835938,-1108.441162109375
622,-923.79150390625,-1111.0035400390625
623,-931.8163452148438,-1107.633056640625
624,-924.9579467773438,-1111.8529052734375
625,-922.2716064453125,-1111.080322265625
626,-923.5595092773438,-1109.67919921875
627,-923.6160888671875,-1109.8917236328125
628,-926.1815795898438,-1110.205810546875
629,-926.279541015625,-1110.32861328125
630,-922.8978881835938,-1111.465576171875
631,-925.2732543945312,-1109.4984130859375
632,-927.89404296875,-1109.03759765625
633,-924.5070190429688,-1109.443115234375
634,-921.9313354492188,-1111.27783203125
635,-918.40185546875,-1111.03515625
636,-926.8731689453125,-1108.4940185546875
637,-922.727783203125,-1110.4112548828125
638,-926.92431640625,-1110.825439453125
639,-926.7063598632812,-1109.5224609375
640,-925.6668090820312,-1109.5521240234375
641,-926.0101928710938,-1110.8468017578125
642,-922.4705200195312,-1111.089111328125
643,-920.7463989257812,-1109.8297119140625
644,-924.8558959960938,-1109.22021484375
645,-931.4927978515625,-1107.8912353515625
646,-930.1685791015625,-1109.5531005859375
647,-920.5113525390625,-1111.5146484375
648,-921.9154052734375,-1109.2083740234375
649,-922.0830688476562,-1110.1090087890625
650,-925.133544921875,-1110.42529296875
651,-920.6869506835938,-1110.1265869140625
652,-930.0648803710938,-1108.686279296875
653,-923.2711181640625,-1109.5450439453125
654,-931.7286376953125,-1110.13671875
655,-921.71630859375,-1110.75341796875
656,-932.4793090820312,-1108.3521728515625
657,-923.3641967773438,-1109.7139892578125
658,-923.70947265625,-1110.6417236328125
659,-928.3156127929688,-1110.5863037109375
660,-917.0166015625,-1110.548095703125
661,-922.7090454101562,-1108.590087890625
662,-922.68310546875,-1110.901123046875
663,-921.4664306640625,-1110.67333984375
664,-920.5872802734375,-1111.3155517578125
665,-921.9120483398438,-1109.761474609375
666,-918.5899047851562,-1110.6026611328125
667,-926.238037109375,-1109.90087890625
668,-925.3933715820312,-1109.5147705078125
669,-925.5181274414062,-1108.887451171875
670,-925.8717041015625,-1109.386474609375
671,-921.6692504882812,-1110.6497802734375
672,-933.7810668945312,-1108.4964599609375
673,-919.6851806640625,-1111.298583984375
674,-923.3079833984375,-1110.0799560546875
675,-926.4948120117188,-1108.482177734375
676,-924.3246459960938,-1110.5390625
677,-926.297119140625,-1109.451171875
678,-921.2219848632812,-1110.154052734375
679,-923.1696166992188,-1110.3021240234375
680,-925.2190551757812,-1110.1259765625
681,-921.6669921875,-1111.278564453125
682,-920.3004760742188,-1110.4373779296875
683,-924.8160400390625,-1109.1529541015625
684,-928.7866821289062,-1108.945068359375
685,-926.2415771484375,-1109.3154296875
686,-924.2079467773438,-1110.216796875
687,-925.6045532226562,-1111.24951171875
688,-932.370361328125,-1107.387939453125
689,-922.4248046875,-1107.08349609375
690,-921.5050048828125,-1111.26171875
691,-922.1004638671875,-1110.641357421875
692,-918.060791015625,-1110.960205078125
693,-921.6528930664062,-1110.0584716796875
