epoch,loss,val_loss
218,-882.1878051757812,-1193.6806640625
219,-889.635009765625,-1194.2764892578125
220,-884.2897338867188,-1193.3887939453125
221,-883.9117431640625,-1192.863037109375
222,-888.9765625,-1194.106201171875
223,-886.937255859375,-1193.1671142578125
224,-885.460693359375,-1194.410400390625
225,-880.6029663085938,-1193.55517578125
226,-886.5292358398438,-1191.997802734375
227,-887.5213012695312,-1194.289794921875
228,-880.8328857421875,-1194.2113037109375
229,-887.2239990234375,-1192.3370361328125
230,-888.2824096679688,-1193.353515625
231,-882.75537109375,-1193.9619140625
232,-888.4763793945312,-1193.214111328125
233,-891.7344970703125,-1193.9189453125
234,-883.1607055664062,-1193.96142578125
235,-886.51611328125,-1192.6533203125
236,-888.4478149414062,-1193.9239501953125
237,-885.3866577148438,-1189.9434814453125
238,-890.1232299804688,-1191.2308349609375
239,-892.7191162109375,-1192.885986328125
240,-889.9016723632812,-1191.869140625
241,-891.48779296875,-1192.876220703125
242,-880.4415283203125,-1190.394775390625
243,-880.8536376953125,-1191.260986328125
244,-888.4234008789062,-1192.3909912109375
245,-888.5657958984375,-1192.2783203125
246,-885.4379272460938,-1191.071044921875
247,-889.8568115234375,-1193.3927001953125
248,-887.538818359375,-1192.698486328125
249,-880.6519165039062,-1192.271240234375
250,-886.4891967773438,-1191.2532958984375
251,-889.8436889648438,-1194.626220703125
252,-891.637451171875,-1193.47412109375
253,-891.2623901367188,-1193.085205078125
254,-891.6754150390625,-1193.4141845703125
255,-885.1631469726562,-1191.9249267578125
256,-889.6798706054688,-1193.82177734375
257,-888.7059936523438,-1194.562744140625
258,-883.5910034179688,-1190.8385009765625
259,-891.5453491210938,-1192.8150634765625
260,-891.5634155273438,-1194.0625
261,-890.9364624023438,-1194.0682373046875
262,-890.6134643554688,-1194.09912109375
263,-890.7060546875,-1194.64013671875
264,-888.6714477539062,-1193.53173828125
265,-884.5138549804688,-1193.3116455078125
266,-886.6923828125,-1194.4815673828125
267,-888.7520751953125,-1194.3369140625
268,-888.429931640625,-1191.331787109375
269,-886.847412109375,-1193.569580078125
270,-887.852783203125,-1193.9478759765625
271,-889.2957763671875,-1193.07373046875
272,-891.9674072265625,-1193.931884765625
273,-885.6694946289062,-1194.27880859375
274,-883.9281616210938,-1188.4146728515625
275,-886.9155883789062,-1191.7371826171875
276,-887.3980102539062,-1192.1507568359375
277,-888.3560180664062,-1192.720947265625
278,-887.7294311523438,-1193.354248046875
279,-886.20361328125,-1190.3267822265625
280,-882.1943969726562,-1192.3555908203125
281,-887.443115234375,-1192.475830078125
282,-889.5217895507812,-1192.31494140625
283,-891.5088500976562,-1193.8297119140625
284,-887.2380981445312,-1193.2203369140625
285,-883.6449584960938,-1192.261962890625
286,-894.3934326171875,-1193.2119140625
287,-887.623046875,-1190.979248046875
288,-887.4215698242188,-1192.4952392578125
289,-888.414306640625,-1194.036865234375
290,-890.5131225585938,-1193.1829833984375
291,-891.6707153320312,-1192.7391357421875
292,-892.4969482421875,-1194.006103515625
293,-894.6182250976562,-1194.5423583984375
294,-890.6539306640625,-1193.408935546875
295,-882.9613647460938,-1191.7254638671875
296,-882.6651611328125,-1192.57568359375
297,-887.9992065429688,-1193.687744140625
298,-885.1071166992188,-1192.9766845703125
299,-885.963134765625,-1193.410888671875
300,-890.4622802734375,-1194.532958984375
301,-890.6134033203125,-1194.0042724609375
302,-888.1309204101562,-1193.2318115234375
303,-892.8173217773438,-1194.037353515625
304,-889.6748046875,-1193.25927734375
305,-893.9767456054688,-1193.147705078125
306,-891.9948120117188,-1193.1270751953125
307,-892.0457153320312,-1193.1031494140625
308,-892.4968872070312,-1193.390869140625
309,-887.325439453125,-1192.683837890625
310,-888.080322265625,-1194.547119140625
311,-889.809814453125,-1193.631591796875
312,-893.1121826171875,-1194.447998046875
313,-892.0131225585938,-1193.29638671875
314,-886.6696166992188,-1193.8033447265625
315,-890.1365356445312,-1192.8587646484375
316,-891.1627807617188,-1194.62548828125
317,-895.1458740234375,-1195.4512939453125
318,-890.6651000976562,-1193.6552734375
319,-888.482177734375,-1192.539794921875
320,-889.2855834960938,-1193.4732666015625
321,-889.022216796875,-1194.39013671875
322,-891.6664428710938,-1194.1453857421875
323,-886.357177734375,-1192.3994140625
324,-891.93310546875,-1192.5211181640625
325,-887.7809448242188,-1193.2559814453125
326,-894.46435546875,-1194.2608642578125
327,-894.5731201171875,-1193.2718505859375
328,-895.7521362304688,-1193.4305419921875
329,-890.8975219726562,-1194.7420654296875
330,-887.1220092773438,-1193.9171142578125
331,-889.7404174804688,-1192.97412109375
332,-893.6873168945312,-1194.4354248046875
333,-887.1593017578125,-1193.2928466796875
334,-894.1695556640625,-1192.581298828125
335,-892.838623046875,-1194.262451171875
336,-892.08740234375,-1191.98583984375
337,-890.0615234375,-1192.18505859375
338,-887.5302124023438,-1193.391357421875
339,-895.195068359375,-1193.6954345703125
340,-886.3228759765625,-1192.262451171875
341,-885.8740234375,-1192.1015625
342,-894.6879272460938,-1193.605712890625
343,-885.8218383789062,-1192.4635009765625
344,-891.2506713867188,-1192.396240234375
345,-891.5120849609375,-1192.659912109375
346,-887.881103515625,-1192.742919921875
347,-884.26318359375,-1190.920654296875
348,-891.1619262695312,-1191.08251953125
349,-888.5555419921875,-1189.5501708984375
350,-888.4925537109375,-1191.8724365234375
351,-892.887451171875,-1192.1580810546875
352,-891.975341796875,-1191.19921875
353,-892.3291015625,-1191.778076171875
354,-887.6959838867188,-1192.6549072265625
355,-891.128662109375,-1192.802978515625
356,-889.502685546875,-1192.8629150390625
357,-898.5640869140625,-1193.955810546875
358,-893.9664306640625,-1193.0277099609375
359,-886.530517578125,-1192.4857177734375
360,-887.60302734375,-1192.6956787109375
361,-889.4464111328125,-1192.001953125
362,-888.4444580078125,-1191.5679931640625
363,-889.6322631835938,-1193.0457763671875
364,-891.4395141601562,-1192.38134765625
365,-891.0875244140625,-1192.1259765625
366,-890.529052734375,-1193.4759521484375
367,-891.8359985351562,-1193.134033203125
368,-891.4368286132812,-1191.5169677734375
369,-886.901123046875,-1192.8055419921875
370,-892.7780151367188,-1192.1942138671875
371,-890.3731689453125,-1191.816650390625
372,-894.9393920898438,-1192.3494873046875
373,-883.5931396484375,-1191.977294921875
374,-895.1435546875,-1193.468505859375
375,-889.5127563476562,-1191.9049072265625
376,-889.1465454101562,-1191.7271728515625
377,-887.1597290039062,-1193.23193359375
378,-893.10400390625,-1193.1416015625
379,-887.3062133789062,-1192.442626953125
380,-892.32763671875,-1193.1417236328125
381,-887.4622192382812,-1192.2720947265625
382,-884.1939697265625,-1192.8935546875
383,-889.7100219726562,-1192.99609375
384,-897.8425903320312,-1192.6424560546875
385,-892.4779052734375,-1192.614501953125
386,-890.6564331054688,-1192.4666748046875
387,-890.6887817382812,-1190.2701416015625
388,-888.5960083007812,-1189.886474609375
389,-894.1083374023438,-1191.29443359375
390,-891.353759765625,-1189.3603515625
391,-890.6712646484375,-1190.3804931640625
392,-893.5059814453125,-1190.6339111328125
393,-889.85546875,-1190.6181640625
394,-896.1575317382812,-1190.9755859375
395,-888.86328125,-1191.0540771484375
396,-888.3561401367188,-1189.372314453125
397,-892.112060546875,-1191.781494140625
398,-896.526123046875,-1192.211181640625
399,-893.0004272460938,-1188.0357666015625
400,-896.310546875,-1191.0914306640625
401,-899.1202392578125,-1191.4295654296875
402,-896.3445434570312,-1190.6802978515625
403,-886.3974609375,-1189.731689453125
404,-887.67822265625,-1190.5010986328125
405,-891.7565307617188,-1192.2523193359375
406,-889.3314819335938,-1191.546142578125
407,-893.0188598632812,-1190.9224853515625
408,-892.877197265625,-1191.6826171875
409,-896.2522583007812,-1192.33544921875
410,-883.444091796875,-1191.24951171875
411,-893.6539916992188,-1192.604248046875
412,-890.472900390625,-1192.5811767578125
413,-887.91552734375,-1190.5511474609375
414,-891.7730712890625,-1191.20263671875
415,-894.0366821289062,-1192.04296875
416,-893.3404541015625,-1192.494140625
417,-897.3104248046875,-1192.7054443359375
418,-891.8463745117188,-1191.1995849609375
419,-888.751708984375,-1192.55615234375
420,-891.0272216796875,-1192.91748046875
421,-895.2410888671875,-1192.292236328125
422,-892.5653686523438,-1192.288818359375
423,-891.15185546875,-1191.809814453125
424,-890.7733154296875,-1193.4345703125
425,-891.7455444335938,-1193.3070068359375
426,-895.7869262695312,-1192.949462890625
427,-891.6756591796875,-1191.4510498046875
428,-891.6226806640625,-1192.7161865234375
429,-891.0780029296875,-1191.978271484375
430,-887.2713012695312,-1191.952392578125
431,-889.1768188476562,-1192.313232421875
432,-889.5985107421875,-1191.403564453125
433,-892.4307861328125,-1191.9197998046875
434,-890.3089599609375,-1192.4114990234375
435,-889.22314453125,-1192.0283203125
436,-890.4165649414062,-1191.633544921875
437,-886.1163330078125,-1191.7213134765625
438,-891.3394775390625,-1191.9112548828125
439,-892.7069091796875,-1191.623779296875
440,-890.34033203125,-1192.254150390625
441,-899.7981567382812,-1192.429443359375
442,-891.0709228515625,-1191.8360595703125
443,-891.9607543945312,-1191.65966796875
444,-891.77197265625,-1192.5653076171875
445,-880.2789916992188,-1192.5968017578125
446,-895.9762573242188,-1191.450439453125
447,-892.7130126953125,-1191.876708984375
448,-891.7890014648438,-1191.1370849609375
449,-888.537109375,-1190.841552734375
450,-896.5632934570312,-1192.2216796875
451,-892.4285278320312,-1191.5078125
452,-893.2296142578125,-1189.3355712890625
453,-893.4409790039062,-1191.321533203125
454,-895.6820068359375,-1191.8001708984375
455,-892.1528930664062,-1192.1463623046875
456,-886.36474609375,-1190.64306640625
457,-889.9324951171875,-1191.2886962890625
458,-895.8231201171875,-1191.7274169921875
459,-883.2232666015625,-1191.09814453125
460,-893.9047241210938,-1191.634521484375
461,-890.4463500976562,-1191.865966796875
462,-892.3847045898438,-1190.0098876953125
463,-887.6473999023438,-1191.0255126953125
464,-883.8426513671875,-1190.706298828125
465,-889.3275146484375,-1190.5107421875
466,-897.4404296875,-1191.05419921875
467,-890.3977661132812,-1190.4400634765625
468,-891.799072265625,-1191.0537109375
469,-898.1188354492188,-1191.945556640625
470,-891.6950073242188,-1191.138916015625
471,-890.6063842773438,-1191.5054931640625
472,-887.4736328125,-1191.615478515625
473,-890.9241943359375,-1191.875
474,-894.9580078125,-1190.0968017578125
475,-892.56005859375,-1190.451416015625
476,-891.10693359375,-1190.491455078125
477,-883.0016479492188,-1189.967041015625
478,-895.0076293945312,-1190.8385009765625
479,-894.9982299804688,-1191.55419921875
480,-890.5162963867188,-1190.7894287109375
481,-889.9688720703125,-1190.047607421875
482,-896.7220458984375,-1191.681884765625
483,-889.31689453125,-1191.4134521484375
484,-899.8329467773438,-1191.7808837890625
485,-890.5517578125,-1191.3367919921875
486,-897.219970703125,-1191.32177734375
487,-896.9824829101562,-1192.2010498046875
488,-895.80908203125,-1190.7274169921875
489,-894.2589721679688,-1191.339599609375
490,-889.1663208007812,-1190.8150634765625
491,-894.915771484375,-1191.458984375
492,-894.0653076171875,-1191.689453125
493,-895.1749267578125,-1191.6424560546875
494,-888.1200561523438,-1190.53662109375
495,-889.314453125,-1191.451416015625
496,-892.6260986328125,-1191.539794921875
497,-897.0778198242188,-1191.5146484375
498,-890.833984375,-1191.169921875
499,-889.5275268554688,-1191.1993408203125
500,-891.7974853515625,-1190.2642822265625
501,-889.7050170898438,-1190.59912109375
502,-888.8779296875,-1191.0728759765625
503,-894.283935546875,-1190.979248046875
504,-891.6641235351562,-1190.268310546875
505,-893.314697265625,-1191.1551513671875
506,-894.7724609375,-1192.03369140625
507,-892.6011352539062,-1190.7314453125
508,-890.89599609375,-1191.303955078125
509,-893.9849853515625,-1191.5933837890625
510,-888.4038696289062,-1189.5228271484375
511,-892.9702758789062,-1191.308349609375
512,-885.8566284179688,-1189.3023681640625
513,-899.0665893554688,-1191.2928466796875
514,-890.0753784179688,-1190.3115234375
515,-899.6261596679688,-1190.5682373046875
516,-886.63525390625,-1189.2305908203125
517,-896.640380859375,-1191.3963623046875
518,-898.833251953125,-1191.4310302734375
519,-890.2467651367188,-1189.6348876953125
520,-894.8679809570312,-1190.6806640625
521,-891.6005859375,-1191.5985107421875
522,-890.7373657226562,-1191.2235107421875
523,-890.78955078125,-1190.815673828125
524,-897.7808227539062,-1191.5294189453125
525,-887.6178588867188,-1190.7469482421875
526,-896.91162109375,-1190.5335693359375
527,-885.4443969726562,-1189.2652587890625
528,-892.9701538085938,-1189.991943359375
529,-890.98291015625,-1191.2125244140625
530,-893.092529296875,-1191.0198974609375
531,-887.5079956054688,-1191.1029052734375
532,-888.2326049804688,-1189.898681640625
533,-895.134765625,-1190.3013916015625
534,-896.2308349609375,-1191.1507568359375
535,-896.20654296875,-1191.0455322265625
536,-892.4769897460938,-1190.702392578125
537,-894.7865600585938,-1188.3822021484375
538,-894.208740234375,-1190.3974609375
539,-894.4609375,-1188.833251953125
540,-890.9247436523438,-1190.100830078125
541,-896.3964233398438,-1190.3829345703125
542,-889.5162353515625,-1190.4952392578125
543,-893.3536987304688,-1190.62451171875
544,-893.1551513671875,-1190.239990234375
545,-893.843994140625,-1190.9461669921875
546,-894.5236206054688,-1190.436767578125
547,-891.1393432617188,-1189.09912109375
548,-892.4594116210938,-1189.08154296875
549,-883.4985961914062,-1190.6629638671875
550,-892.7413330078125,-1191.505126953125
551,-887.3037109375,-1191.637451171875
552,-891.6641845703125,-1191.664306640625
553,-889.1513061523438,-1190.1876220703125
554,-894.0277709960938,-1191.6634521484375
555,-900.2782592773438,-1192.268798828125
556,-896.647216796875,-1190.5787353515625
557,-893.1277465820312,-1191.4749755859375
558,-893.452880859375,-1190.97900390625
559,-893.1347045898438,-1191.706298828125
560,-897.4578857421875,-1191.7772216796875
561,-895.8097534179688,-1191.626220703125
562,-896.1902465820312,-1192.3240966796875
563,-896.8189086914062,-1190.9091796875
564,-894.1043701171875,-1191.9708251953125
565,-894.0682373046875,-1191.48046875
566,-890.2169799804688,-1191.6461181640625
567,-894.0381469726562,-1192.417236328125
568,-894.0786743164062,-1191.7755126953125
569,-891.0416870117188,-1191.737548828125
570,-886.919189453125,-1190.0059814453125
571,-897.6624755859375,-1192.0220947265625
572,-894.7963256835938,-1192.2718505859375
573,-899.9800415039062,-1192.0994873046875
574,-891.3646850585938,-1191.4901123046875
575,-894.5963134765625,-1191.75927734375
576,-887.9813842773438,-1191.183349609375
577,-890.0640869140625,-1190.912841796875
578,-896.2803955078125,-1192.0234375
579,-891.5745849609375,-1191.394287109375
580,-892.3263549804688,-1190.48974609375
581,-893.935302734375,-1191.7459716796875
582,-895.5032348632812,-1192.206787109375
583,-893.782470703125,-1190.6494140625
584,-889.39208984375,-1191.276123046875
585,-887.7236938476562,-1191.95458984375
586,-896.3516845703125,-1192.3822021484375
587,-894.1553344726562,-1192.373779296875
588,-884.2903442382812,-1190.3966064453125
589,-890.21435546875,-1191.0108642578125
590,-894.6597290039062,-1192.2352294921875
591,-897.871337890625,-1192.49658203125
592,-885.3700561523438,-1191.3095703125
593,-895.5997924804688,-1191.4677734375
594,-901.2965087890625,-1192.375244140625
595,-891.7307739257812,-1191.6934814453125
596,-893.6939086914062,-1190.755126953125
597,-899.40869140625,-1191.464111328125
598,-895.0987548828125,-1192.025146484375
599,-894.4542236328125,-1191.9669189453125
600,-894.914306640625,-1191.39404296875
601,-892.0429077148438,-1191.430908203125
602,-898.3896484375,-1191.6126708984375
603,-893.3889770507812,-1191.5443115234375
604,-894.3209838867188,-1191.2027587890625
605,-895.1852416992188,-1192.1446533203125
606,-888.507080078125,-1190.1556396484375
607,-896.1127319335938,-1191.3997802734375
608,-896.3548583984375,-1192.834716796875
609,-892.1454467773438,-1191.8304443359375
610,-892.6568603515625,-1191.473388671875
611,-899.0106811523438,-1192.385986328125
612,-891.0101928710938,-1190.5809326171875
613,-889.9775390625,-1191.40576171875
614,-894.8059692382812,-1192.46044921875
615,-897.9400024414062,-1192.084228515625
616,-893.5165405273438,-1190.673828125
617,-896.7915649414062,-1190.156982421875
618,-891.180908203125,-1191.5169677734375
619,-896.0136108398438,-1192.029541015625
620,-895.2721557617188,-1191.454345703125
621,-895.9871215820312,-1191.94677734375
622,-895.3023071289062,-1191.907470703125
623,-900.7140502929688,-1192.1763916015625
624,-894.2046508789062,-1192.5526123046875
625,-892.3129272460938,-1191.48681640625
626,-895.6660766601562,-1192.0609130859375
627,-891.1373901367188,-1192.454833984375
628,-895.2277221679688,-1192.037109375
629,-896.8272094726562,-1192.3009033203125
630,-891.5712890625,-1191.64990234375
631,-890.9230346679688,-1192.5740966796875
632,-893.965576171875,-1191.4119873046875
633,-889.3260498046875,-1191.3421630859375
634,-888.7167358398438,-1192.6754150390625
635,-898.4176025390625,-1193.0269775390625
636,-890.4591674804688,-1190.8935546875
637,-885.2443237304688,-1189.9830322265625
638,-895.4845581054688,-1191.3829345703125
639,-892.6015014648438,-1190.88134765625
640,-890.9683837890625,-1190.524658203125
641,-893.0599365234375,-1191.2047119140625
642,-895.8809814453125,-1191.5526123046875
643,-890.8067626953125,-1191.7049560546875
644,-900.4962158203125,-1191.5369873046875
645,-890.6962890625,-1190.6640625
646,-891.7996215820312,-1191.446044921875
647,-895.021728515625,-1192.257568359375
648,-896.5407104492188,-1192.3157958984375
649,-899.2105712890625,-1192.0025634765625
650,-901.13134765625,-1191.94140625
651,-892.379150390625,-1191.53759765625
652,-893.9361572265625,-1192.1636962890625
653,-891.0521240234375,-1191.0811767578125
654,-888.0403442382812,-1190.6944580078125
655,-893.2066040039062,-1191.14794921875
656,-893.3779296875,-1191.5250244140625
657,-891.8615112304688,-1190.961669921875
658,-891.3441162109375,-1191.4945068359375
659,-896.9995727539062,-1191.5120849609375
660,-899.355224609375,-1191.7852783203125
661,-895.8652954101562,-1191.0262451171875
662,-895.5708618164062,-1191.21142578125
663,-898.1414184570312,-1191.76318359375
664,-892.2948608398438,-1190.85205078125
665,-892.8630981445312,-1190.7933349609375
666,-895.58447265625,-1192.093017578125
667,-893.0969848632812,-1191.6806640625
668,-898.196533203125,-1191.4091796875
669,-886.6691284179688,-1190.700439453125
670,-896.7350463867188,-1191.4716796875
671,-893.7415771484375,-1191.70654296875
672,-891.3475341796875,-1191.9229736328125
673,-894.080078125,-1191.8199462890625
674,-899.2843627929688,-1191.656005859375
675,-896.2432861328125,-1191.49853515625
676,-896.5507202148438,-1191.3162841796875
677,-896.9047241210938,-1191.9332275390625
678,-890.0693969726562,-1191.3515625
679,-893.688720703125,-1191.280517578125
680,-888.1407470703125,-1192.1551513671875
681,-896.8089599609375,-1191.140380859375
682,-893.4170532226562,-1191.880859375
683,-893.4071655273438,-1191.9271240234375
684,-894.9226684570312,-1191.984130859375
685,-897.2764892578125,-1192.338623046875
686,-889.90771484375,-1190.707763671875
687,-891.5966796875,-1189.9498291015625
688,-888.4751586914062,-1191.0133056640625
689,-896.1224365234375,-1191.066650390625
690,-893.0301513671875,-1191.1143798828125
691,-894.924072265625,-1190.7164306640625
692,-898.24560546875,-1191.5599365234375
693,-897.0972900390625,-1191.748779296875
694,-896.0481567382812,-1191.6243896484375
