S,xi1,xi2
96.68910652271748,0.026064836242642896,-0.009785394100314804
97.15356111875307,0.027492391247613924,-0.009521040985274835
96.25009742880026,0.026899099839717215,-0.010739849092605672
96.40217775139668,0.028515897164669547,-0.006352062551157849
96.75290318069278,0.033160585364002126,-0.0008652201070808623
97.42548165601852,0.032859912298691146,-0.0005617168274585075
97.748618513858,0.03262408332143917,-0.0010730450780193838
98.36859862772414,0.027646841662421578,-0.007279627821360662
98.71325229123933,0.026439746317915597,-0.008795299075751212
98.24213548337767,0.027577605143991376,-0.007866469552813352
99.37495754339213,0.02699935699930291,-0.006301586568456952
99.70989487790973,0.026093371620918175,-0.006834358310544157
98.80076063141458,0.022846516982750482,-0.011963064484104053
98.58877680083171,0.01997265134713065,-0.013901070898127085
99.0642153178004,0.018932899110689135,-0.014505417883411064
98.78434590143506,0.016079751196948027,-0.01766446619043163
98.82083067110635,0.011965975839231216,-0.019153913900813807
98.22378405755282,0.009453787146390991,-0.019438866453620023
98.34534293848411,0.01407389714147278,-0.01816424145738607
99.03427676838619,0.013077703861362373,-0.01777127194986073
99.83126533411514,0.011612460144109098,-0.017730756386160212
100.84068268263363,0.010465694773645836,-0.018291953133000253
100.85566908737935,0.011278690525094634,-0.017984156196143432
101.12441866331183,0.008061521393999783,-0.017652293683880535
100.70638181092146,0.008105418432233951,-0.017163875936312453
100.77390246399553,0.007212062878712535,-0.01743943633169493
101.13155212067102,0.01108795457704061,-0.01825652210193832
101.04497767026845,0.014514813245375681,-0.018541667410277667
101.03736096709005,0.011477381865298645,-0.01880549409331261
100.5470874913573,0.012725645476034463,-0.017551657590323778
100.76850983682635,0.013991495152176946,-0.015407712297255707
101.01829876257369,0.01549638757617284,-0.01423935020931677
100.42634687506086,0.01388792202076963,-0.012892808676396734
100.85180420308859,0.018167705333390877,-0.010970653323120295
100.90103049046645,0.018481131533407844,-0.010507092874301686
100.65235564737328,0.01617574023162286,-0.01200186865681869
101.24854602038145,0.016930999027362423,-0.010633705932192136
101.35421809286859,0.01600149039267634,-0.009357784962672158
102.26710373173722,0.017399253441723602,-0.006764754390407792
101.979557451648,0.016204907891275266,-0.005622441145075791
101.89943996332173,0.01771631432884327,-0.006846399508476027
101.87324411406061,0.01740494912930693,-0.008718982311868724
100.87271146271871,0.01405910253201843,-0.009185854788017972
101.3667343246121,0.015941869854602008,-0.008783776262192329
101.30349492417128,0.01993984055721818,-0.007427100564274869
101.0949207941679,0.01928360806776919,-0.00902103251418451
101.2530529804796,0.020647702974745743,-0.007993111376667264
101.35891575962557,0.016377178005861782,-0.01153486382814944
101.2792885525479,0.019790675812511756,-0.010680740677154323
100.8423378998721,0.01929780261873277,-0.012429245633625957
101.02443472208752,0.017040167670355138,-0.012867042716927055
101.0717274148884,0.014976652408558132,-0.01518840108304289
101.2577700136032,0.01865614784406878,-0.011997775239182232
101.22921882660336,0.024277403583658305,-0.009979230338719006
100.26337874464721,0.022607443645483002,-0.011924699392545495
100.13651140579319,0.030714512337405568,-0.005106600620939594
99.66384081352246,0.03468074352524421,-0.001207679079195308
98.57313188161618,0.03604220919229709,-0.003442757804720833
98.19666171925815,0.035807725895035544,-0.0025677018078490233
98.60626935487431,0.042989958432191,-0.0012432497397155918
97.77091661647432,0.03820275140739773,-0.006915024349999175
97.16322043821181,0.034810972500045924,-0.010304058200611478
97.30563519120165,0.033813788836269745,-0.010791618667523315
96.10833194009096,0.036242666344668904,-0.007388902332306617
96.333164099101,0.038381920086502645,-0.0026809402017533594
96.5407452218916,0.03697216738755398,-0.003023145900606611
95.60742718260076,0.03400451227039209,-0.005808359809836737
95.8382629349808,0.036064369182474146,-0.001095164898381921
95.56930045863247,0.03391372590623506,-0.004048530927725742
94.86765736922649,0.034675272675700475,-0.001797542870179537
96.03798911713508,0.033659878429240855,-0.001830206593898484
95.52811184772615,0.026142567077752574,-0.014424523459571518
94.9404798097278,0.026639694764422118,-0.014280279928924076
95.08588947928354,0.022046851973864415,-0.018935351394431414
95.53663081516443,0.018508886549231728,-0.02299203423039977
95.29164017665954,0.022313744937947598,-0.01969500520422531
95.36573595694954,0.020868481490703725,-0.020158897566342728
95.93102202287781,0.020676277227337662,-0.018412330200192995
96.0827543901557,0.019881977662329475,-0.018484701012711467
96.46160687872306,0.016751751287923278,-0.02155516066887813
95.84069758825892,0.021852461849795793,-0.017978875494977804
95.70751563449322,0.018835496925427107,-0.020104315583013403
96.03287994396767,0.017943162027203304,-0.018353263683452418
95.59159172041636,0.021527814473536636,-0.015036861519232904
95.37742191886039,0.02076947682230629,-0.016957520174882754
95.20201373512012,0.020172312319357316,-0.015531407973417611
96.08488432732706,0.020988954268735174,-0.011257642088939122
96.05834966520034,0.019562141905418887,-0.012899712964137132
96.01387595847321,0.02085926454913286,-0.011536822188342174
96.31084019896447,0.02107945459248112,-0.010365278079021208
95.82180316953733,0.018400222716884167,-0.01300191119027447
95.32539601485958,0.01836064620686991,-0.01062385017769576
95.12366264299867,0.01972964497508896,-0.0091788449994847
95.8020320718816,0.02687000384066479,-0.003344187509531236
96.04425567389836,0.02607357279072368,-0.004515279292133641
96.28284733035076,0.02682317919425293,-0.003769665231295417
96.48574212826203,0.024211148152147793,-0.005059255239042021
96.4283261194624,0.018351062887232376,-0.010350029925920986
96.22318089311706,0.014910388684105774,-0.013986886839738017
96.55972266492559,0.01079207573562282,-0.017541419087338413
96.71582646173373,0.00938465450222104,-0.0179967168946602
96.73375720082002,0.010127175856676617,-0.01690478691269852
96.60322895947878,0.010055701219773073,-0.01642121129003726
96.5545993735487,0.008979080228258836,-0.01762850691186329
96.96173199375885,0.00756779602025591,-0.017692860796305273
97.02629445692325,0.00975308343390279,-0.016884851758688
96.80294190590199,0.002900574446252065,-0.019043542644507267
97.34267172052934,0.00039180717669404317,-0.017865838362849683
96.7922460577387,-0.00047850965943085357,-0.01697741991322388
97.15409292032878,0.003485031849233998,-0.017773119706652272
96.7305991133895,0.0024962322735595684,-0.018202480254805295
97.19420989286864,0.0027149389798656275,-0.018575351211890388
97.60283119506153,-0.002888900059749159,-0.018843175180144577
97.4038009636468,0.00023439919284493332,-0.021049525247942562
97.56715968798841,-0.0015142221368302342,-0.020339686587121365
97.94443816345976,0.002198927019585849,-0.021520601796710646
97.50194673913367,0.005803396470938604,-0.02184532062725079
96.90187409472472,0.008616821284286475,-0.021502455224952442
97.37514091984396,0.00883665125088684,-0.021915622271302202
97.04439241971187,0.009020876841645294,-0.02142451080962337
96.91596117063446,0.008737728610910279,-0.020185496226574715
97.30989517161584,0.006663224647755294,-0.023760038358915093
96.87486153970535,0.004920941745596059,-0.023573254744437052
96.86670171167778,0.007760362666860354,-0.02357670433337323
97.19270562594288,0.01502111329646708,-0.02233973196547155
96.77065814718175,0.009933392500076105,-0.025406955821453255
96.8435632675647,0.01139401909133698,-0.024333645016030993
96.91683222415232,0.01222705133534806,-0.024004337288549393
96.89425914884846,0.01860452271755432,-0.021269896324795354
96.67794042221571,0.021031826393181463,-0.020807093790151276
96.73664285831958,0.028227735591055483,-0.01273093875626035
96.6222958058714,0.03386412679230452,-0.005490908229745092
96.995197813771,0.03619416524409172,-0.002202136653597067
96.60924531593508,0.04129936588040887,0.0012071470225737714
97.32134653449134,0.04724360675775803,0.011199734048046413
97.19131408639835,0.037277311418736414,-0.006755327275261546
97.96934647420301,0.03791962735346988,-0.00604286814029433
98.75045386498556,0.03500604736673404,-0.009658057131972687
98.49065985070804,0.03312969291866393,-0.011053335569568227
98.90693868855203,0.04360873853363977,0.001089654064107574
99.13052314445024,0.04535991413648342,0.0047620109248083875
99.2852117107238,0.048621469431441744,0.01011154229535692
99.7602801334591,0.050248284840550134,0.012523935650858527
99.87240943926724,0.04652780164270237,0.007527143601467036
99.24581698004097,0.05240461206447186,0.017776930863821285
98.89943414312526,0.05090969572093822,0.014275280759070101
98.9609090855025,0.048402799258985045,0.011103118173658208
99.64610428154815,0.05014835476199732,0.013584187915505528
99.14925662947685,0.047244771407761225,0.0077989768384772555
99.63672024888297,0.05153755589910709,0.015026547288165586
100.46015354079964,0.05569885708124778,0.02191351311988314
99.67657047899831,0.06058656073809686,0.030476846595910514
98.98488829605829,0.060894067592678486,0.029987607794229248
99.58922089329879,0.05648829804258767,0.022717762710745555
99.73181767874641,0.05654864927954699,0.023728563253822672
98.50757773532473,0.05457082311344148,0.020648747499421072
99.5312529766297,0.052202834613917046,0.018171232234275136
99.78060714327296,0.055178603633767406,0.022541207633503396
98.73111328855637,0.06196319006273766,0.03389112334328236
98.19434857841004,0.05575427520833773,0.022289111765679836
98.20079577819463,0.056670347174336305,0.024731931274899206
98.06151881097932,0.05202010609270559,0.016614737821888385
98.38137161329355,0.04830727019301599,0.009503922017695784
98.27604409614682,0.04802699807554786,0.009345499161131544
98.18147606809273,0.05027889786105819,0.012587320258336638
97.88620519345451,0.05532306426265936,0.023797545752139992
97.6393937188707,0.05382637042612988,0.022143298964632477
97.76778970044055,0.046657728546892006,0.008864344985587469
97.38022956454381,0.04105033783724386,0.0008834295107612343
97.7800397415214,0.032669530155756264,-0.01153706208500605
97.79279510452427,0.03337906872119053,-0.00925674159043114
96.8050479287383,0.03445605901539187,-0.006296499047339631
97.03520014180032,0.029695492335929122,-0.010188135222403354
97.34700439330136,0.02712521440351231,-0.01422896587548702
98.40733440991575,0.027906400249158633,-0.013447177500385939
98.60629832986598,0.027984908438723654,-0.013893604235500182
98.3910212967878,0.026620918634133683,-0.0157254037135498
97.7482660861003,0.028359346577065507,-0.013791495467032653
97.56052900721579,0.03241988842716736,-0.009239962096696471
97.8120329522812,0.03635323040471052,-0.003510967976097132
98.27963657132796,0.024492873762285594,-0.001296204569590901
97.84421542908903,0.02211735502291804,-0.00346853755769426
97.26962404257696,0.023947164518194328,0.0014674853694208105
97.50617908299546,0.028199846699663956,0.006863731999740396
96.8164084250029,0.02847963020310122,-0.0004616743590362231
96.20552943632607,0.025473047610878437,-0.006401438296919443
96.37784235108268,0.021573193984989355,-0.01416526292038374
96.46544782356516,0.019402574324125742,-0.016396155925556037
96.49890914430017,0.01918542352421754,-0.016717360609602903
96.56563166122122,0.017747610617405585,-0.017896150820998383
95.61010514814309,0.01414783890519098,-0.0217942278576483
95.49211574831789,0.011488405859917578,-0.02360837142815095
95.33107707377242,0.008234817181301143,-0.02422227159378449
95.43229499850023,0.006434128508384029,-0.024566732679995686
95.04063379287498,0.0016235628376697576,-0.024716718569216842
94.98410162267197,0.003871391917974734,-0.024677965277078006
94.8946314408781,0.0055351873063347445,-0.024749058930291393
94.07068004721314,0.005316687222372154,-0.02429648208908717
93.25284236746178,0.0048063847856684725,-0.02378153123811896
93.4743192654831,0.009083245332702175,-0.023739153827524586
93.63799210680767,0.005473743198512406,-0.02544001649952428
93.85676940589448,0.009147420889097826,-0.025500756775672675
94.00002473684117,0.006214208386386828,-0.024847176908201044
93.90206495839956,0.0068884847086218915,-0.025290466090030127
94.12307384576208,0.007719778638012786,-0.024781766599126804
93.96267458424599,0.01114424523479169,-0.024275760607474578
93.94536096316415,0.01086782448192944,-0.022994877538433937
93.69076947617582,0.009709878703661893,-0.0235627376016762
92.98616147738772,0.015976487998032883,-0.019947954841632233
92.41729718712018,0.013885465264751297,-0.02090494632429309
92.40832616808514,0.011478688136150574,-0.021003870571017377
92.78000814049439,0.007157768234291726,-0.025173784234103786
92.62958121835257,0.0039054080791162547,-0.024551071241792906
92.68757875449805,0.008225602982316421,-0.024358149329333285
92.46838037906235,0.001915528378788658,-0.026792639286445326
91.92203475753637,0.0055809342880555396,-0.027154635043764145
91.83049199015619,0.00919235740544357,-0.027145386117580123
91.87051158354834,0.003511085157023426,-0.02789335581965907
91.78856247380716,0.007038490646726956,-0.02756064174056193
91.62369527487958,0.0055103828341953685,-0.027212320375379743
91.70483331576182,0.0012440941395116352,-0.027190166807749223
91.74779079318942,0.007880435175533758,-0.027387418944461624
91.92490287855651,0.01147945390979854,-0.026695008400398307
92.02906014202853,0.013373988138733946,-0.02456968235010356
92.05858249302642,0.012273671993388453,-0.024913690747565588
92.04908849055307,0.011262977967688645,-0.0254664195697385
91.8998474030808,0.01317579193118766,-0.023379166791891105
91.46710722434264,0.008964255189925965,-0.02610940159082264
91.728963972939,0.0036212670231164576,-0.02691669683968991
91.55516432243158,0.004324664788502177,-0.027050762050025188
91.83340652004286,0.004050007678049226,-0.026455000356153068
91.91614995945999,0.0001666043290358848,-0.025979985939542673
91.93475453815941,0.00304595623028785,-0.025584239767856926
91.64073098714682,0.006298963178232767,-0.025020879787539772
91.05260596804638,0.004789396683656644,-0.024533152208992895
91.60625305013312,0.0014961946342672032,-0.025005015720584323
91.21134567362296,-0.0007803786322726704,-0.024566976578845955
91.11163837551605,-0.0009713483638381484,-0.024223914469538546
91.02984827394413,-0.0010855259194466151,-0.023780992019466155
90.89099325904763,-0.0009602369859920952,-0.023276904950219786
90.69438433297542,-0.0001800330278768018,-0.023436875614802566
90.39424137497872,0.0020175407533608416,-0.023494322589804828
90.52403634624447,-0.002713850099758999,-0.022975298671385022
90.58566616815875,-0.0034186930047786215,-0.022420654919726567
90.55350439433151,-0.001099419096978885,-0.022589033074644584
90.57966726926024,7.820106828778164e-05,-0.021738283321827177
90.37184143614897,-0.0034858752732932208,-0.020555815449269717
90.45081965655986,-0.0033099044932764082,-0.020214843673892743
90.26409390827293,-0.0009388474922620176,-0.02115454465672213
90.63398060100707,-0.0026438991704707026,-0.01954436551992996
91.01898047856477,-0.00836143535691685,-0.01606831771187268
91.12331833207433,-0.008548056382305639,-0.016251801708784555
90.8672840368945,-0.0061107304843975455,-0.018092126057146433
90.58449946023596,-0.00469483653046131,-0.018060906032626504
90.64846006510187,-0.005376962368750955,-0.01645576569111471
91.04963786419654,-0.010434955830572622,-0.011392102831590537
90.91639968518288,-0.011582231243193361,-0.010344426273012533
90.95356156737478,-0.012272186929887347,-0.008920195454944907
91.22392803248873,-0.014493462627711411,-0.005633640097333062
91.00207553775664,-0.0170008815665124,-0.0016269741438568975
91.19612253315616,-0.014542909068485748,-0.006129230940722172
91.52428954742271,-0.014619499543418225,-0.006107651153658043
91.50237779848263,-0.016340716328229653,-0.003437467882748996
91.31692662777895,-0.016430183636914626,-0.002871863585952424
91.08204266735939,-0.013214061997844393,-0.00816672874494567
91.22681397616941,-0.01310884505292656,-0.0076224273004835185
91.16056240756271,-0.011910976640388414,-0.00876506347975607
91.46310739827571,-0.014269961968143985,-0.005413786923840877
91.72546768992765,-0.012904711769975085,-0.007594180286145131
91.90424751234224,-0.01443048195049817,-0.005332515778156556
91.97502106662283,-0.014487347078899435,-0.004850473006062857
92.02341598574951,-0.01179689001817083,-0.008782199474024838
92.15038416366791,-0.010342013530698,-0.01016761576710925
92.623135830298,-0.008020541874686832,-0.012841173265115725
92.37291789767193,-0.005560264371356489,-0.014368134354508288
92.7037621208158,-0.006791832734393576,-0.014170016773143796
92.61073085051285,-0.006580564184500058,-0.014504890763128815
92.8009667377322,-0.007123318339227969,-0.013059885664534148
92.43012409470712,-0.005377455186135666,-0.014281842853717055
92.80806598708385,-0.008155799883346587,-0.012007987272411686
92.59611463387435,-0.007707946308839243,-0.011709621982786128
92.52908250028739,-0.0026937055719191095,-0.016681325155310733
92.11044830806753,-0.003137556056764721,-0.01647093515053417
92.06024897528943,0.0005363245972050757,-0.017349587403790917
91.82992638738821,0.00120283306116794,-0.016632691696125176
91.83299337897614,-0.0004892178670015072,-0.015538795808002444
92.31266993824802,-0.0011118120737268393,-0.014789588975782524
92.39492839311052,-0.004231055335421133,-0.013946160707757081
91.89805816398058,-0.0056464520543705755,-0.012452713745682154
91.16980684933789,-0.006652252380040391,-0.010663965594447827
91.12727356669079,-0.006706302304607675,-0.009965984493567805
90.75673120357992,-0.006920404871006261,-0.009397524750920908
90.94419826237186,-0.007364739524475744,-0.008474908853195892
90.85961218656254,-0.007559913477444162,-0.00804719785532039
90.95559078461928,-0.01169028892209657,-0.004318601071897174
91.28711790981687,-0.0074196492832942305,-0.009196011494612778
91.53764308796318,-0.005331439331489978,-0.010886130568198841
91.49450167510867,-0.00567509392751289,-0.01044184820825992
91.30209127451185,-0.006849183763199011,-0.00980701942807788
91.68413751742482,-0.006029832458919747,-0.009950012716692417
91.73958745949162,-0.0047208146712211935,-0.010879013585319845
91.91507398745513,-0.006090456705215289,-0.00999298314454596
91.96059091111113,-0.0037929319072736167,-0.010943945417819895
92.31628086377862,-0.0034872746996406044,-0.010582019747054144
92.35859283144903,-0.002008560943357777,-0.01117851619884843
92.2976802630508,-0.007151420647510893,-0.009357532572107573
92.61298876598705,-0.006675230865674884,-0.009837173981993129
92.64641254246914,-0.005894437513862823,-0.01113200334807924
92.93518167018983,-0.009135038591682906,-0.00866920524011909
93.22242616613592,-0.0077267156850863526,-0.010124842966088916
93.12257609880531,-0.011427113996742375,-0.00646085832455308
93.40302886899144,-0.01145944384448787,-0.0054147694896299
93.60734935480446,-0.013270144416225569,-0.0030891564259863716
93.93186305634242,-0.013957283443528829,-0.0019449830338971845
93.9389594897043,-0.01431505560624069,-0.0009079117595829187
94.03772138728851,-0.013799420693447039,-0.0014972028862180668
94.12582355167608,-0.013742947120667487,-0.0017762366907996653
94.40494323477812,-0.011956070330610146,-0.004939531643780382
94.09051652904184,-0.01277138072881271,-0.003820060854254516
93.98755898383328,-0.016435712709378755,0.0019025798887426669
94.018713798382,-0.017429468219352318,0.004101729450465944
94.1125875308768,-0.01666688462686155,0.0028881351529900243
94.30202408466074,-0.016491355956010464,0.002945090303734551
94.48163032228304,-0.015078351799779004,0.0008218859521519455
94.20778027058762,-0.017089376018620185,0.004409858212285156
94.19403936808406,-0.0165628312994975,0.003513869635929432
94.51341445760112,-0.017260551298601934,0.004906034048919147
94.13256946513563,-0.01564886622988752,0.0022086967172956435
94.30340414495312,-0.014223862841608547,-7.010991051200569e-05
94.17136058363673,-0.010532966848064849,-0.00519644479331154
94.12852745921583,-0.014163017664014505,-0.00086668808335105
94.24309797744156,-0.014662965555752921,0.00043655557355445765
94.56463082550948,-0.01632008245893243,0.00321620233463114
94.65933740806923,-0.01244657000359459,-0.0036653179818610772
95.06503287253753,-0.012707830073065154,-0.002510354758708848
95.27724335853678,-0.013985048291286325,0.0005609977157060944
95.37333331335941,-0.01335765513588199,-0.0006246223427301743
95.72143462839351,-0.01436208545825965,0.0007919721668172156
96.07758690697635,-0.01758802110574561,0.006548393939397305
96.15337614428643,-0.01595464951674605,0.0035267866740871833
95.7385424287057,-0.01795051684547286,0.007140110834425496
95.97288331532145,-0.01649533227155074,0.004190567588056382
95.52471417569592,-0.014839648191925545,0.0014640689562847647
95.18074707550481,-0.012521376988764425,-0.0026691458873455967
94.99379116562302,-0.016396620381195708,0.002885535053047905
94.83510563232879,-0.018087251815320553,0.005699306748153308
95.12159064370778,-0.02026069489597924,0.010406311083681768
95.35914502793577,-0.01842497584792167,0.00678746779881945
95.53185955295244,-0.018552900593614592,0.007303807990868964
95.65136433470661,-0.017998679377918547,0.006334384631693234
95.34031976629325,-0.016255909360735205,0.002663034569084389
95.05862148352328,-0.01758343848735238,0.005024798053357973
95.14266796937405,-0.018335099528997582,0.006765569842130639
95.28677528219953,-0.02152277238421266,0.013371407827834974
95.28657884950066,-0.022403225415879496,0.015744041583158556
95.17383468269466,-0.020659617179368556,0.01111633494573042
95.2123369677127,-0.02073396282500069,0.01132663980739279
95.24493694092394,-0.01850880863785147,0.006210222557175717
95.27069170511282,-0.017064152434761136,0.0033932654006371566
95.14549772459564,-0.017798158331694514,0.005372473688976512
95.1450976641395,-0.019133832703935993,0.008454639088617155
95.29811698371562,-0.02033550076056427,0.011051903633059376
95.46307736745972,-0.02052239735321915,0.0117811017178168
95.08786803174345,-0.021567083494209216,0.014759372996620255
95.06136457366762,-0.02131784842200724,0.014053276774906167
95.14123032784124,-0.02060832991270187,0.01261502421687935
95.29883854227931,-0.02271468917501505,0.01766636339757245
95.14012284772366,-0.021916850623557842,0.01592841850797566
94.92331766312499,-0.023493532242392253,0.020093703888509395
94.749904572361,-0.022149967795253817,0.016924919646447434
94.62890110074697,-0.022661822577825376,0.018511849116288195
94.48626942398002,-0.02131526775057052,0.01539301269913515
94.2839413991359,-0.023583908759290426,0.02113200572071287
94.2690257899823,-0.023105960876942076,0.020003061617356002
94.37926372337216,-0.024458702154899373,0.02349627124022636
94.3028054074352,-0.026332307862765258,0.028727836798828857
94.19617707555551,-0.02642595820510649,0.02907931770988179
94.36772298013379,-0.026710684769797773,0.03004959429683293
94.27480217765039,-0.028848252659132222,0.036813904020303885
94.21301187199327,-0.028924215371843698,0.03703804489668427
94.2105070682903,-0.02928167108418381,0.038275319279916245
94.21572680191059,-0.029114680870693823,0.037176452391986546
94.2597449147064,-0.02850368830967738,0.034885052399562785
94.12989396721717,-0.02844632961583607,0.03461619859455871
94.11238060641104,-0.027767137803636502,0.03211456731272014
94.03823599892299,-0.02751953218364783,0.03131043583075365
93.89682908651528,-0.027502403572967512,0.03129871264825783
94.07430556091109,-0.026980916019082944,0.02961126672410497
94.07400588541539,-0.025434289811055843,0.02453266506780088
94.13430105520405,-0.024571740033303265,0.02215864042645683
94.150484211893,-0.022350647565482433,0.015889661306387283
94.06610913859747,-0.022927052122012098,0.017278610388720132
94.02350469145993,-0.02342593812218902,0.01880925108257427
94.3123861115011,-0.025604065246649366,0.024802676075335685
94.32769710710517,-0.025005956954271463,0.023015839873004044
94.34864645806456,-0.026117404778039626,0.026473181666621458
94.40390198050774,-0.025822520365707636,0.02563566193722291
94.38012369929193,-0.026469092692171275,0.027736782362675082
94.36013704188272,-0.026535100773930145,0.028013387777173094
94.21958165934184,-0.026877263577927014,0.02919561594361767
94.36661772633096,-0.028472766977938796,0.03455382127977108
94.35088084562429,-0.02811127303626346,0.0332093959526489
94.38625050266447,-0.027755511131847824,0.031944065482916804
94.45870594919653,-0.027689277460230307,0.03174101249265592
94.41360072581703,-0.027509694342411288,0.031101120445492517
94.32299677441723,-0.028829303942458726,0.03575968748166633
94.32844295673982,-0.028127331163938576,0.03310270458583971
94.32515737235471,-0.028568146617413876,0.034730653162029966
94.39683170130846,-0.028450846862388614,0.0342602308533658
94.26860295035405,-0.027559110659446964,0.030920545787765683
94.08455526587841,-0.028180311653932467,0.033178590362106734
94.06895041669057,-0.0282971683941129,0.03363998693832171
94.03706638689788,-0.02757341403220059,0.030997389584307592
94.02894569109634,-0.027741201354873617,0.03162053766153093
93.90278324220921,-0.0280424923298848,0.03273406730968842
93.84062888642117,-0.027908830166222833,0.03231987964656845
94.01785722624614,-0.028488514247257332,0.034493521057977525
94.01509445537422,-0.02711893552265607,0.029393940043041404
93.93233760174438,-0.025467180813384904,0.02373315617543185
93.96543797957455,-0.025523470950722976,0.02383415784924679
94.0132166586611,-0.025997919308095748,0.02542511799736501
93.8460478617803,-0.024594262734831486,0.020932601761626986
93.84093851349593,-0.02530866053824839,0.023236179295231904
93.92232142902115,-0.025111566746717412,0.02290967993301928
93.73880403669125,-0.023597936924811814,0.018519549044926434
93.45140558278074,-0.02211192765141401,0.014419531621391063
93.44726385977953,-0.02176118865697319,0.01358992220981795
93.57597198900567,-0.02284203689645956,0.016780998682945837
93.87595336136886,-0.021095638343398636,0.012458167853193269
94.06858558772763,-0.02050753591693701,0.011158075597198154
94.43515386663347,-0.01989533555327642,0.010084500166709962
94.34311168541812,-0.017956031556971463,0.005799942372774962
94.42431596098677,-0.016667569108671246,0.003589227732117398
94.15938154104367,-0.012677317660076712,-0.0036136724900619603
94.15798982735095,-0.011833781824089043,-0.004720872269638435
94.52132437555201,-0.012668385179441324,-0.003586853281125139
94.51749835326027,-0.015807625086594744,0.0013692477451916463
94.46657629864312,-0.013747909093268031,-0.002047629008271685
94.66567748094222,-0.017022823639019795,0.00329958038962286
94.56908151458242,-0.019032744001850524,0.007130051927895331
94.61581278405895,-0.02080261408883896,0.011478997201758538
94.72816974676074,-0.02020584541086677,0.010191809825277957
94.51006805428501,-0.022261618035898482,0.015672743255804554
94.71966701436057,-0.02274540566899682,0.017298316882420593
94.89885777610654,-0.023136655353641393,0.018570304712963136
94.9542946283701,-0.024866171221745947,0.023468395039106034
94.99708893204736,-0.02442133359477952,0.022354904480840383
95.00422274142839,-0.025877528701387837,0.0267781981519279
94.99698644799001,-0.027057506513650735,0.030628205935856273
95.00801509404869,-0.02764822807072219,0.032597688496130255
95.1826433210846,-0.02572420911060913,0.025965923407202034
95.30588574640674,-0.02795802617241716,0.032879504237215855
95.38278225743622,-0.027680132196725642,0.03187551622593139
95.26142024658277,-0.0275973853406939,0.03164802912871577
95.36299837305958,-0.02599440066995148,0.026143452572021386
95.4173039965044,-0.02420440286903921,0.020555546215566493
95.16836500013979,-0.0233631732329147,0.01838362826133587
94.91172500277453,-0.02407759330511427,0.020582702696556047
94.90393880368421,-0.023563351318229928,0.019321582749173994
94.8675754546756,-0.023434469974746613,0.019231841833223667
94.75027707518373,-0.023703315929063655,0.020066072804473426
94.96787661855699,-0.023342121816679325,0.019363555473259346
94.96013958971994,-0.02212420035311073,0.016167437307215732
95.08137936746449,-0.02438909741056474,0.021766965446603413
94.94799649986177,-0.024280046943494435,0.021495454056833382
95.03523409011038,-0.023920138388980435,0.020581848861135617
95.17292749813213,-0.026296151289924775,0.02741512769245176
95.0767342401622,-0.026685632716703107,0.02870975763182535
95.23019312265048,-0.027513156636873124,0.0314970401530756
95.21473637625185,-0.0281004746299581,0.0334739335486359
95.26510665741866,-0.02730806607801183,0.030695497240813528
95.33687191589267,-0.027418397216619126,0.031124203731382857
95.23061662112582,-0.02731867032247952,0.0307946673890198
95.37654802406075,-0.027322111752882672,0.030890067407580886
95.15650497182565,-0.027644484196517306,0.03205578050023438
95.23065629317335,-0.028308999501635047,0.034319107688359884
95.1972499804933,-0.027668361708915165,0.031970023532190465
95.15446428835008,-0.026209256098608996,0.026970805665238743
95.0152901262045,-0.027610271406042355,0.03148364845178157
95.00539590279281,-0.027368035031974054,0.030702586278617276
95.23856296248543,-0.02712223400456529,0.02996031284823341
95.42829254013544,-0.028227581351663023,0.03377317684309256
95.45403940347887,-0.028044651545884276,0.0331169585754951
95.27097144304105,-0.028545601779572383,0.03495061012865549
95.19266153538177,-0.027578309737783756,0.03140916251962804
95.08545916500223,-0.028082238681779958,0.033216050620143045
94.91732372190984,-0.02655998305738609,0.027778205216666324
94.91233832169587,-0.02624127823353287,0.026841116466455466
94.82923445030352,-0.02752775231826321,0.031077733927499143
94.81005848722924,-0.025901958258055892,0.025445449162596202
94.9245359913016,-0.027056007143484658,0.029250663791555307
95.03217319155948,-0.025976158004314687,0.02563347682098848
94.84206120382909,-0.028300649703163334,0.033935054724341454
94.77080018316546,-0.02796017291561821,0.03267216339737938
94.81061471403733,-0.02779127793951723,0.03212391854070873
94.98011606560766,-0.028706379679086878,0.0353505133859139
95.07514379226527,-0.02852624874239614,0.03465105982536173
95.16696322466099,-0.027197378830474187,0.029692259176846213
95.28150893324067,-0.02721404465973478,0.029777896204427664
95.47663773866549,-0.02774410913651807,0.03172238581456743
95.5016654030828,-0.027720529007915596,0.03164431234964804
95.56767322379403,-0.02781373453184268,0.031981384008784815
95.54269710209097,-0.029180682793497892,0.036947633269026996
95.4447736793487,-0.028987765572274782,0.03617582898192471
95.3843564412104,-0.028771226738008932,0.03531960144909281
95.43302128928077,-0.028444837805894775,0.03404504404361951
95.32205474983913,-0.027681457662821218,0.03110068709965199
95.31710626233118,-0.02752550486888128,0.03059068922314833
95.21208826403513,-0.026852140436412816,0.028158411922231417
95.18570154062216,-0.025387086308459268,0.0230144033629801
95.35967899746582,-0.026025141889403188,0.025170229832915263
95.31892091075838,-0.026668405272787056,0.027538642885471604
95.15193669299033,-0.026993188290894067,0.028777372114515556
